,file_name,x_off_pix,error_pix,y_off_pix
1627,V1432_Aql-1628.fit,46.86,0.12895626731897167,-17.59
1628,V1432_Aql-1629.fit,46.66,0.12106725565231488,-17.47
1629,V1432_Aql-1630.fit,46.73,0.12398008193802945,-17.64
1630,V1432_Aql-1631.fit,46.72,0.12388327803475999,-17.82
1631,V1432_Aql-1632.fit,47.02,0.1256529203001867,-17.7
1632,V1432_Aql-1633.fit,47.13,0.12548606757425207,-17.63
1633,V1432_Aql-1634.fit,47.16,0.1241600987284382,-17.43
1634,V1432_Aql-1635.fit,47.66,0.12790646690832594,-17.18
1635,V1432_Aql-1636.fit,47.64,0.12814948037777826,-17.24
1636,V1432_Aql-1637.fit,47.46,0.12276353811026638,-17.32
1637,V1432_Aql-1638.fit,47.62,0.12804799392532262,-17.2
1638,V1432_Aql-1639.fit,47.79,0.12661674375773072,-17.53
1639,V1432_Aql-1640.fit,47.71,0.12440571970446031,-17.39
1640,V1432_Aql-1641.fit,47.73,0.122392891427506,-17.54
1641,V1432_Aql-1642.fit,47.59,0.1263493897021504,-17.62
1642,V1432_Aql-1643.fit,47.33,0.12467974873140299,-17.62
1643,V1432_Aql-1644.fit,47.34,0.12655609215628988,-17.69
1644,V1432_Aql-1645.fit,47.08,0.12480155251518317,-17.79
1645,V1432_Aql-1646.fit,46.64,0.12575828614097803,-17.96
1646,V1432_Aql-1647.fit,46.47,0.12413883831538328,-18.23
1647,V1432_Aql-1648.fit,46.54,0.12752312906013932,-18.28
1648,V1432_Aql-1649.fit,46.75,0.12263283534522505,-18.55
1649,V1432_Aql-1650.fit,46.84,0.12009756765540139,-18.72
1650,V1432_Aql-1651.fit,47.06,0.12521962835116512,-18.54
1651,V1432_Aql-1652.fit,47.09,0.12875948332793286,-18.31
1652,V1432_Aql-1653.fit,47.11,0.13039435597967153,-18.2
1653,V1432_Aql-1654.fit,47.26,0.1244979767336673,-18.49
1654,V1432_Aql-1655.fit,47.07,0.12712878805746367,-18.49
1655,V1432_Aql-1656.fit,47.0,0.12877997350244724,-18.65
1656,V1432_Aql-1657.fit,47.05,0.12751611287413395,-18.55
1657,V1432_Aql-1658.fit,46.97,0.12698331740946986,-18.53
1658,V1432_Aql-1659.fit,47.03,0.12625249693920926,-18.59
1659,V1432_Aql-1660.fit,47.15,0.1267839139679797,-18.73
1660,V1432_Aql-1661.fit,47.11,0.12621445769516895,-18.53
1661,V1432_Aql-1662.fit,47.21,0.1281625274680092,-18.25
1662,V1432_Aql-1663.fit,47.42,0.1287484806859701,-18.18
1663,V1432_Aql-1664.fit,47.26,0.12532871114949273,-18.34
1664,V1432_Aql-1665.fit,47.39,0.12137451796171168,-18.3
1665,V1432_Aql-1666.fit,47.1,0.1267598221423457,-18.16
1666,V1432_Aql-1667.fit,47.09,0.1289279223876067,-18.07
1667,V1432_Aql-1668.fit,46.95,0.13070986003724458,-18.1
1668,V1432_Aql-1669.fit,46.98,0.1311359908338332,-18.26
1669,V1432_Aql-1670.fit,47.31,0.12779584180954648,-18.37
1670,V1432_Aql-1671.fit,47.11,0.1287064431540834,-18.33
1671,V1432_Aql-1672.fit,46.98,0.12600588022567127,-18.51
1672,V1432_Aql-1673.fit,47.2,0.12420200717621417,-18.32
1673,V1432_Aql-1674.fit,47.24,0.1252439202173632,-18.23
1674,V1432_Aql-1675.fit,47.63,0.13187574363276575,-18.02
1675,V1432_Aql-1676.fit,47.84,0.12604709748862816,-18.05
1676,V1432_Aql-1677.fit,48.04,0.12428707606006548,-18.07
1677,V1432_Aql-1678.fit,48.06,0.1256803400987073,-18.05
1678,V1432_Aql-1679.fit,48.08,0.12775353623913482,-18.13
1679,V1432_Aql-1680.fit,48.27,0.12756774854809583,-18.01
1680,V1432_Aql-1681.fit,48.09,0.12746507397392057,-18.18
1681,V1432_Aql-1682.fit,48.15,0.12759090122806838,-18.36
1682,V1432_Aql-1683.fit,48.08,0.12692470091942523,-18.35
1683,V1432_Aql-1684.fit,48.11,0.12635920183176247,-18.34
1684,V1432_Aql-1685.fit,48.05,0.12413346772152059,-18.47
1685,V1432_Aql-1686.fit,47.92,0.12374664501487916,-18.54
1686,V1432_Aql-1687.fit,47.9,0.12512160645892303,-18.78
1687,V1432_Aql-1688.fit,48.01,0.12334434537651638,-18.67
1688,V1432_Aql-1689.fit,47.78,0.11967245307828195,-18.45
1689,V1432_Aql-1690.fit,47.83,0.12436962284032954,-18.42
1690,V1432_Aql-1691.fit,47.67,0.12352918893118421,-18.74
1691,V1432_Aql-1692.fit,47.76,0.11900446785580916,-18.66
1692,V1432_Aql-1693.fit,47.91,0.12443826636278203,-18.57
1693,V1432_Aql-1694.fit,48.21,0.12268923612678277,-18.57
1694,V1432_Aql-1695.fit,47.9,0.12340121078519113,-18.64
1695,V1432_Aql-1696.fit,47.83,0.12338140442578276,-18.63
1696,V1432_Aql-1697.fit,47.83,0.12669792444773753,-18.89
1697,V1432_Aql-1698.fit,47.81,0.1253369244597558,-19.11
1698,V1432_Aql-1699.fit,47.82,0.11903418970851243,-19.39
1699,V1432_Aql-1700.fit,47.55,0.12169385311052715,-19.23
1700,V1432_Aql-1701.fit,47.79,0.12738880773107966,-19.24
1701,V1432_Aql-1702.fit,47.91,0.1275373481566638,-19.24
1702,V1432_Aql-1703.fit,47.7,0.12535332120491965,-19.09
1703,V1432_Aql-1704.fit,47.89,0.12759352716390548,-19.33
1704,V1432_Aql-1705.fit,48.32,0.12079778579185078,-19.51
1705,V1432_Aql-1706.fit,48.44,0.12634316969447187,-19.63
1706,V1432_Aql-1707.fit,48.87,0.12379874392098363,-19.56
1707,V1432_Aql-1708.fit,49.03,0.12232606704773287,-19.63
1708,V1432_Aql-1709.fit,49.09,0.12567113403467756,-19.17
1709,V1432_Aql-1710.fit,49.18,0.13865417842554723,-15.53
1710,V1432_Aql-1711.fit,48.75,0.1310668049956038,-10.81
1711,V1432_Aql-1712.fit,47.48,0.12628253115132823,-9.39
1712,V1432_Aql-1713.fit,45.84,0.1219004082478754,-10.4
1713,V1432_Aql-1714.fit,44.91,0.12347509121122982,-10.96
1714,V1432_Aql-1715.fit,43.87,0.12581906322630185,-11.28
1715,V1432_Aql-1716.fit,43.19,0.12285622072477503,-11.68
1716,V1432_Aql-1717.fit,42.74,0.12422745978215118,-12.27
1717,V1432_Aql-1718.fit,42.43,0.12126912117668696,-12.26
1718,V1432_Aql-1719.fit,42.21,0.11992361030530158,-12.37
1719,V1432_Aql-1720.fit,41.94,0.12259711206786118,-12.58
1720,V1432_Aql-1721.fit,41.88,0.12353036207266169,-12.47
1721,V1432_Aql-1722.fit,41.98,0.1244938063372855,-12.36
1722,V1432_Aql-1723.fit,41.58,0.1185739249692185,-12.42
1723,V1432_Aql-1724.fit,41.55,0.1188041522804916,-12.66
1724,V1432_Aql-1725.fit,41.7,0.12098532739496784,-12.85
1725,V1432_Aql-1726.fit,41.74,0.13502430280524694,-10.78
1726,V1432_Aql-1727.fit,42.08,0.126885976148083,-9.97
1727,V1432_Aql-1728.fit,41.88,0.131115630505342,-11.86
1728,V1432_Aql-1729.fit,42.2,0.12381213210019976,-13.78
1729,V1432_Aql-1730.fit,42.32,0.12291182458718873,-14.14
1730,V1432_Aql-1731.fit,42.63,0.1207685661421191,-14.41
1731,V1432_Aql-1732.fit,43.27,0.12359571447467645,-14.69
1732,V1432_Aql-1733.fit,43.47,0.12743455458402822,-15.01
1733,V1432_Aql-1734.fit,43.76,0.12748456802393363,-15.11
1734,V1432_Aql-1735.fit,44.38,0.12594321230195546,-15.24
1735,V1432_Aql-1736.fit,44.63,0.12683060756333206,-15.26
1736,V1432_Aql-1737.fit,44.82,0.12622473624015937,-15.22
1737,V1432_Aql-1738.fit,45.08,0.12422259468128977,-15.14
1738,V1432_Aql-1739.fit,45.14,0.12850803009873446,-14.93
1739,V1432_Aql-1740.fit,45.67,0.12649880598822813,-14.95
1740,V1432_Aql-1741.fit,45.83,0.12518767585919924,-14.86
1741,V1432_Aql-1742.fit,46.26,0.12510147460040372,-14.7
1742,V1432_Aql-1743.fit,46.41,0.12372116760506077,-14.71
1743,V1432_Aql-1744.fit,46.49,0.11961604256907318,-14.59
1744,V1432_Aql-1745.fit,46.6,0.11827192708563564,-14.61
1745,V1432_Aql-1746.fit,46.77,0.12261165069087367,-14.43
1746,V1432_Aql-1747.fit,47.28,0.12370546941427005,-14.46
1747,V1432_Aql-1748.fit,47.42,0.12328903974742905,-14.44
1748,V1432_Aql-1749.fit,47.4,0.12202263109975547,-14.46
1749,V1432_Aql-1750.fit,47.56,0.12016566586238306,-14.47
1750,V1432_Aql-1751.fit,47.75,0.12575671680861397,-14.82
1751,V1432_Aql-1752.fit,47.76,0.1274533803823166,-14.88
1752,V1432_Aql-1753.fit,47.87,0.12281092386652487,-14.64
1753,V1432_Aql-1754.fit,48.16,0.1241556888824266,-14.63
1754,V1432_Aql-1755.fit,48.4,0.12041306564277296,-14.6
1755,V1432_Aql-1756.fit,48.65,0.1216126104540444,-14.57
1756,V1432_Aql-1757.fit,48.96,0.12375760230133125,-14.81
1757,V1432_Aql-1758.fit,49.05,0.12195162206196453,-14.77
1758,V1432_Aql-1759.fit,49.06,0.12378018138696856,-14.38
1759,V1432_Aql-1760.fit,49.22,0.12285458831426434,-14.49
1760,V1432_Aql-1761.fit,49.67,0.12204966146887272,-14.73
1761,V1432_Aql-1762.fit,49.69,0.11961665250853892,-14.49
1762,V1432_Aql-1763.fit,49.93,0.1242896294311078,-14.56
1763,V1432_Aql-1764.fit,50.43,0.1244363628224394,-14.83
1764,V1432_Aql-1765.fit,50.15,0.12123166229546545,-14.62
1765,V1432_Aql-1766.fit,49.97,0.12410871221092376,-14.83
1766,V1432_Aql-1767.fit,50.02,0.12392998879738398,-14.76
1767,V1432_Aql-1768.fit,50.34,0.12657323445569157,-14.87
1768,V1432_Aql-1769.fit,50.31,0.1218067903830987,-14.94
1769,V1432_Aql-1770.fit,50.89,0.1224391965360432,-14.84
1770,V1432_Aql-1771.fit,51.16,0.1236912659791078,-14.85
1771,V1432_Aql-1772.fit,51.33,0.12285873609279023,-14.75
1772,V1432_Aql-1773.fit,51.47,0.11890539770252773,-14.56
1773,V1432_Aql-1774.fit,51.15,0.12036882043309381,-14.55
1774,V1432_Aql-1775.fit,51.26,0.11971373547188882,-14.63
1775,V1432_Aql-1776.fit,51.38,0.12074407955899327,-14.5
1776,V1432_Aql-1777.fit,51.18,0.11954026159506283,-14.49
1777,V1432_Aql-1778.fit,51.1,0.11933437062484253,-14.63
1778,V1432_Aql-1779.fit,51.46,0.12424633219112823,-14.86
1779,V1432_Aql-1780.fit,51.51,0.11500505841807515,-14.55
1780,V1432_Aql-1781.fit,51.78,0.11489289142512125,-14.71
1781,V1432_Aql-1782.fit,51.56,0.11643646897008443,-14.52
1782,V1432_Aql-1783.fit,51.82,0.12153026655285055,-14.4
1783,V1432_Aql-1784.fit,51.93,0.12278401956706168,-14.42
1784,V1432_Aql-1785.fit,52.05,0.1227396266478445,-14.66
1785,V1432_Aql-1786.fit,51.85,0.1161972697880785,-14.73
1786,V1432_Aql-1787.fit,51.85,0.11815173414682921,-14.83
1787,V1432_Aql-1788.fit,51.89,0.11769793452370142,-14.94
1788,V1432_Aql-1789.fit,52.14,0.1193523742827825,-14.73
1789,V1432_Aql-1790.fit,52.11,0.11934186182216597,-14.88
1790,V1432_Aql-1791.fit,52.44,0.12092250175447522,-14.92
1791,V1432_Aql-1792.fit,52.43,0.11977425995352393,-14.86
1792,V1432_Aql-1793.fit,52.81,0.12083744418207737,-14.85
1793,V1432_Aql-1794.fit,52.95,0.12230546015440406,-15.04
1794,V1432_Aql-1795.fit,52.74,0.11561466216862072,-14.78
1795,V1432_Aql-1796.fit,52.64,0.11965667845845993,-14.62
1796,V1432_Aql-1797.fit,53.15,0.12107101594176195,-14.93
1797,V1432_Aql-1798.fit,53.38,0.12332080602092103,-15.0
1798,V1432_Aql-1799.fit,53.24,0.1181901593558191,-14.73
1799,V1432_Aql-1800.fit,53.28,0.11971332690552725,-14.74
1800,V1432_Aql-1801.fit,53.53,0.11507129772779416,-14.62
1801,V1432_Aql-1802.fit,54.1,0.1183834488781513,-14.78
1802,V1432_Aql-1803.fit,54.34,0.12459326947094858,-14.87
1803,V1432_Aql-1804.fit,54.02,0.11991613283681116,-14.63
1804,V1432_Aql-1805.fit,54.3,0.118412763863312,-14.46
1805,V1432_Aql-1806.fit,54.9,0.11732310172329037,-14.62
1806,V1432_Aql-1807.fit,55.61,0.11732690893010415,-14.39
1807,V1432_Aql-1808.fit,55.5,0.1177090477269642,-14.21
1808,V1432_Aql-1809.fit,55.58,0.11808473809841429,-14.21
1809,V1432_Aql-1810.fit,55.71,0.12335152042121308,-14.08
1810,V1432_Aql-1811.fit,55.6,0.12226149189289208,-14.05
1811,V1432_Aql-1812.fit,55.27,0.11822102305568669,-14.1
1812,V1432_Aql-1813.fit,55.09,0.1192653885724573,-14.16
1813,V1432_Aql-1814.fit,54.95,0.12291497271079475,-14.15
1814,V1432_Aql-1815.fit,55.01,0.12000687422687178,-14.4
1815,V1432_Aql-1816.fit,54.86,0.11993054898560955,-14.3
1816,V1432_Aql-1817.fit,54.9,0.12392931712784472,-14.2
1817,V1432_Aql-1818.fit,55.02,0.12302654115717851,-14.19
1818,V1432_Aql-1819.fit,55.07,0.12194442885056782,-14.29
1819,V1432_Aql-1820.fit,55.03,0.12153148333814852,-14.36
1820,V1432_Aql-1821.fit,55.18,0.12111902255334622,-14.15
1821,V1432_Aql-1822.fit,55.54,0.11891412498164633,-14.14
1822,V1432_Aql-1823.fit,55.82,0.1251683319130144,-14.19
1823,V1432_Aql-1824.fit,55.88,0.12250412927374159,-14.03
1824,V1432_Aql-1825.fit,56.23,0.12431454335149694,-13.94
1825,V1432_Aql-1826.fit,56.67,0.1178593046299758,-13.59
1826,V1432_Aql-1827.fit,56.95,0.11993674218814913,-13.43
1827,V1432_Aql-1828.fit,57.2,0.12144220091147155,-13.39
1828,V1432_Aql-1829.fit,57.21,0.1212039804516153,-13.18
1829,V1432_Aql-1830.fit,57.02,0.12234850595854267,-13.29
1830,V1432_Aql-1831.fit,56.97,0.12043428864975363,-13.42
1831,V1432_Aql-1832.fit,57.22,0.12031137784352305,-13.52
1832,V1432_Aql-1833.fit,57.2,0.12023876660277878,-13.57
1833,V1432_Aql-1834.fit,57.1,0.12156390588662469,-13.22
1834,V1432_Aql-1835.fit,56.89,0.1198793158149436,-13.66
1835,V1432_Aql-1836.fit,57.05,0.12300734158505744,-13.81
1836,V1432_Aql-1837.fit,57.04,0.12316001298513887,-13.75
1837,V1432_Aql-1838.fit,56.98,0.12410093058081131,-13.91
1838,V1432_Aql-1839.fit,57.08,0.12166535865128665,-13.98
1839,V1432_Aql-1840.fit,57.12,0.12054064059960687,-14.06
1840,V1432_Aql-1841.fit,57.18,0.12475842072083473,-13.92
1841,V1432_Aql-1842.fit,57.65,0.11690600040431375,-13.75
1842,V1432_Aql-1843.fit,57.86,0.11967908041873437,-13.5
1843,V1432_Aql-1844.fit,58.27,0.12280277479132684,-13.63
1844,V1432_Aql-1845.fit,58.47,0.11573014526421746,-13.53
1845,V1432_Aql-1846.fit,58.43,0.11742308700114634,-13.4
1846,V1432_Aql-1847.fit,58.26,0.11999920985172412,-13.5
1847,V1432_Aql-1848.fit,58.13,0.12017749129072777,-13.27
1848,V1432_Aql-1849.fit,58.2,0.11830335617711298,-13.19
1849,V1432_Aql-1850.fit,58.08,0.12087588394160331,-13.22
1850,V1432_Aql-1851.fit,57.81,0.12025874123114184,-13.34
1851,V1432_Aql-1852.fit,57.34,0.11554325808087433,-13.45
1852,V1432_Aql-1853.fit,57.11,0.11996851372843582,-13.47
1853,V1432_Aql-1854.fit,56.96,0.11556041950907446,-13.76
1854,V1432_Aql-1855.fit,56.67,0.1162871665228879,-13.88
1855,V1432_Aql-1856.fit,56.51,0.12129166453724,-13.81
1856,V1432_Aql-1857.fit,56.45,0.11977066497163688,-13.89
1857,V1432_Aql-1858.fit,56.23,0.11816519130742513,-13.93
1858,V1432_Aql-1859.fit,56.18,0.1186425519482921,-14.07
1859,V1432_Aql-1860.fit,56.21,0.12426882864474131,-13.94
1860,V1432_Aql-1861.fit,56.21,0.11782846086600426,-14.01
1861,V1432_Aql-1862.fit,56.13,0.11769602213902908,-14.01
1862,V1432_Aql-1863.fit,56.59,0.11664182091122169,-14.37
1863,V1432_Aql-1864.fit,56.43,0.1109247056445119,-14.45
1864,V1432_Aql-1865.fit,56.88,0.11700616371579774,-14.53
1865,V1432_Aql-1866.fit,57.16,0.12136561269124826,-14.28
1866,V1432_Aql-1867.fit,57.17,0.1178288650335492,-14.41
1867,V1432_Aql-1868.fit,57.25,0.1156790726566111,-14.54
1868,V1432_Aql-1869.fit,57.38,0.11195494506441747,-14.47
1869,V1432_Aql-1870.fit,57.71,0.11288364511414212,-14.3
1870,V1432_Aql-1871.fit,57.89,0.11930594426533533,-14.31
1871,V1432_Aql-1872.fit,57.84,0.11470614962132304,-14.39
1872,V1432_Aql-1873.fit,58.0,0.11911234911001048,-14.26
1873,V1432_Aql-1874.fit,57.99,0.1177154812507511,-14.35
1874,V1432_Aql-1875.fit,58.14,0.1162400440064564,-14.17
1875,V1432_Aql-1876.fit,58.27,0.11296119245016298,-14.16
1876,V1432_Aql-1877.fit,58.26,0.11601523927854013,-14.04
1877,V1432_Aql-1878.fit,58.21,0.11619118109708412,-14.02
1878,V1432_Aql-1879.fit,58.25,0.11752732878910449,-14.07
1879,V1432_Aql-1880.fit,58.22,0.1140227825802929,-14.02
1880,V1432_Aql-1881.fit,58.06,0.11520809733256522,-14.05
1881,V1432_Aql-1882.fit,57.93,0.1187530488034276,-14.26
1882,V1432_Aql-1883.fit,57.82,0.11722297590674194,-14.23
1883,V1432_Aql-1884.fit,57.95,0.11731339577188948,-14.51
1884,V1432_Aql-1885.fit,57.94,0.11741083525890689,-14.34
1885,V1432_Aql-1886.fit,58.05,0.11526738693676566,-14.31
1886,V1432_Aql-1887.fit,57.84,0.11616107199998198,-14.34
1887,V1432_Aql-1888.fit,57.89,0.116488840491759,-14.59
1888,V1432_Aql-1889.fit,58.13,0.11727138660126868,-14.66
1889,V1432_Aql-1890.fit,58.17,0.11843202822480879,-14.83
1890,V1432_Aql-1891.fit,58.3,0.11587842101240069,-14.56
1891,V1432_Aql-1892.fit,58.39,0.11664826188941828,-14.3
1892,V1432_Aql-1893.fit,58.35,0.1156073516985123,-14.13
1893,V1432_Aql-1894.fit,58.36,0.11316870081867238,-14.15
1894,V1432_Aql-1895.fit,58.31,0.11278948705471202,-14.19
1895,V1432_Aql-1896.fit,58.38,0.11213743782287233,-14.12
1896,V1432_Aql-1897.fit,58.39,0.11548394932228834,-14.33
1897,V1432_Aql-1898.fit,58.69,0.10968335987516172,-14.49
1898,V1432_Aql-1899.fit,58.58,0.11083169433338912,-14.67
1899,V1432_Aql-1900.fit,58.85,0.11194548833207478,-14.6
1900,V1432_Aql-1901.fit,58.97,0.11743081508867431,-14.23
1901,V1432_Aql-1902.fit,59.15,0.11656292897524999,-14.42
1902,V1432_Aql-1903.fit,59.13,0.11490566580399982,-14.46
1903,V1432_Aql-1904.fit,59.05,0.11683283645947526,-14.41
1904,V1432_Aql-1905.fit,58.78,0.1152950704277385,-14.51
1905,V1432_Aql-1906.fit,58.8,0.11291526801265957,-14.56
1906,V1432_Aql-1907.fit,58.48,0.10937949622525628,-14.42
1907,V1432_Aql-1908.fit,58.3,0.11370781498386183,-14.3
1908,V1432_Aql-1909.fit,58.29,0.11239920147028494,-14.34
1909,V1432_Aql-1910.fit,58.25,0.11297169526204577,-14.46
1910,V1432_Aql-1911.fit,58.31,0.11617437937599409,-14.63
1911,V1432_Aql-1912.fit,58.24,0.11405866704406,-14.66
1912,V1432_Aql-1913.fit,58.32,0.12005454622251624,-14.91
1913,V1432_Aql-1914.fit,58.37,0.11613063451661637,-14.87
1914,V1432_Aql-1915.fit,58.29,0.1162143624044781,-14.87
1915,V1432_Aql-1916.fit,58.29,0.11449707713481098,-15.04
1916,V1432_Aql-1917.fit,58.49,0.11272751239601664,-15.3
1917,V1432_Aql-1918.fit,58.51,0.11765024948773353,-15.04
1918,V1432_Aql-1919.fit,58.59,0.11622673917427298,-14.9
1919,V1432_Aql-1920.fit,58.54,0.11694567123788299,-15.02
1920,V1432_Aql-1921.fit,58.56,0.10982718414936714,-14.86
1921,V1432_Aql-1922.fit,58.26,0.11408259595489438,-14.46
1922,V1432_Aql-1923.fit,58.13,0.11634246615541405,-14.55
1923,V1432_Aql-1924.fit,58.15,0.11654800135784389,-14.58
1924,V1432_Aql-1925.fit,58.09,0.11690212612012442,-14.58
1925,V1432_Aql-1926.fit,58.43,0.11200663659187017,-14.46
1926,V1432_Aql-1927.fit,58.13,0.1160336826068514,-14.31
1927,V1432_Aql-1928.fit,58.08,0.11654707306803405,-14.42
1928,V1432_Aql-1929.fit,58.13,0.11520975787533454,-14.48
1929,V1432_Aql-1930.fit,58.2,0.11584837126466842,-14.45
1930,V1432_Aql-1931.fit,57.9,0.11591151183765126,-14.27
1931,V1432_Aql-1932.fit,57.47,0.11183745895290187,-14.33
1932,V1432_Aql-1933.fit,57.23,0.11731374370194655,-14.58
1933,V1432_Aql-1934.fit,57.14,0.1165517305541007,-14.63
1934,V1432_Aql-1935.fit,57.34,0.11538322468609584,-14.6
1935,V1432_Aql-1936.fit,57.63,0.11755314379013673,-14.77
1936,V1432_Aql-1937.fit,57.86,0.11604548172900934,-14.42
1937,V1432_Aql-1938.fit,58.03,0.11786645810461097,-14.32
1938,V1432_Aql-1939.fit,58.12,0.117054099664292,-14.24
1939,V1432_Aql-1940.fit,58.16,0.11475373353039163,-14.38
1940,V1432_Aql-1941.fit,58.33,0.11201446596578336,-14.28
1941,V1432_Aql-1942.fit,58.58,0.11347299554301696,-14.51
1942,V1432_Aql-1943.fit,58.73,0.11311663763478777,-14.49
1943,V1432_Aql-1944.fit,58.98,0.11725391525815475,-14.29
1944,V1432_Aql-1945.fit,59.19,0.11641970956333175,-14.57
1945,V1432_Aql-1946.fit,59.35,0.11182219470480564,-14.7
1946,V1432_Aql-1947.fit,59.51,0.11011933952899634,-14.47
1947,V1432_Aql-1948.fit,59.63,0.10914733758886053,-14.56
1948,V1432_Aql-1949.fit,59.86,0.11476735523080746,-14.36
1949,V1432_Aql-1950.fit,59.94,0.11490255507732954,-14.3
1950,V1432_Aql-1951.fit,59.91,0.11487761666583701,-14.49
1951,V1432_Aql-1952.fit,60.24,0.11277912507575763,-14.67
1952,V1432_Aql-1953.fit,60.39,0.11190493371626414,-14.56
1953,V1432_Aql-1954.fit,60.54,0.11361997241093859,-14.26
1954,V1432_Aql-1955.fit,60.69,0.11744010329896547,-14.15
1955,V1432_Aql-1956.fit,60.95,0.11357640599811167,-14.03
1956,V1432_Aql-1957.fit,61.38,0.11056589412644002,-14.33
1957,V1432_Aql-1958.fit,61.57,0.11457081689970672,-14.13
1958,V1432_Aql-1959.fit,61.99,0.11473022366961683,-14.05
1959,V1432_Aql-1960.fit,62.39,0.11643193683318219,-13.88
1960,V1432_Aql-1961.fit,62.47,0.11032461107883255,-13.82
1961,V1432_Aql-1962.fit,62.64,0.11446754236118495,-14.03
1962,V1432_Aql-1963.fit,62.7,0.11341030213870967,-14.16
1963,V1432_Aql-1964.fit,62.54,0.11626577920729413,-13.92
1964,V1432_Aql-1965.fit,62.4,0.11020586486712017,-14.3
1965,V1432_Aql-1966.fit,62.57,0.1087308002848519,-14.35
1966,V1432_Aql-1967.fit,62.58,0.11125734953986868,-14.26
1967,V1432_Aql-1968.fit,62.59,0.10898181368303746,-14.07
1968,V1432_Aql-1969.fit,62.62,0.10981367812384044,-14.2
1969,V1432_Aql-1970.fit,62.75,0.11344656765301081,-14.12
1970,V1432_Aql-1971.fit,62.77,0.1146974861786695,-14.07
1971,V1432_Aql-1972.fit,62.93,0.11621527146621768,-14.2
1972,V1432_Aql-1973.fit,63.12,0.11380873282723941,-14.39
1973,V1432_Aql-1974.fit,63.42,0.11389560020710175,-14.36
1974,V1432_Aql-1975.fit,63.52,0.10878699503417638,-13.77
1975,V1432_Aql-1976.fit,63.67,0.11325460571321573,-14.01
1976,V1432_Aql-1977.fit,63.51,0.1110228868894741,-13.95
1977,V1432_Aql-1978.fit,63.54,0.1140607313612041,-14.11
1978,V1432_Aql-1979.fit,63.46,0.11544659891620014,-14.36
1979,V1432_Aql-1980.fit,63.8,0.11457091194159588,-14.43
1980,V1432_Aql-1981.fit,63.82,0.11258484066531489,-14.48
1981,V1432_Aql-1982.fit,64.17,0.11242810656271551,-14.38
1982,V1432_Aql-1983.fit,64.19,0.10947734836263197,-14.15
1983,V1432_Aql-1984.fit,64.24,0.11514268127337614,-14.01
1984,V1432_Aql-1985.fit,64.41,0.10880806839576668,-13.99
1985,V1432_Aql-1986.fit,64.81,0.10883410822393515,-13.71
1986,V1432_Aql-1987.fit,64.53,0.10555576678339951,-13.6
1987,V1432_Aql-1988.fit,64.74,0.1082942132969465,-13.61
1988,V1432_Aql-1989.fit,64.63,0.10831005473437091,-13.6
1989,V1432_Aql-1990.fit,64.58,0.11023989879350032,-13.31
1990,V1432_Aql-1991.fit,64.51,0.11141008102163578,-13.3
1991,V1432_Aql-1992.fit,64.54,0.11210563909423858,-13.24
1992,V1432_Aql-1993.fit,64.77,0.11443261739049998,-13.27
1993,V1432_Aql-1994.fit,64.68,0.11537080478327584,-13.26
1994,V1432_Aql-1995.fit,64.75,0.11644394711279105,-13.04
1995,V1432_Aql-1996.fit,64.61,0.11828254587937616,-13.12
1996,V1432_Aql-1997.fit,64.88,0.11950829303707279,-13.16
1997,V1432_Aql-1998.fit,64.88,0.11411502782348132,-13.06
1998,V1432_Aql-1999.fit,64.93,0.11854569947334305,-13.13
1999,V1432_Aql-2000.fit,64.55,0.11484907370396372,-13.16
2000,V1432_Aql-2001.fit,64.67,0.11285552576934035,-13.29
2001,V1432_Aql-2002.fit,64.31,0.11169977563511456,-13.22
2002,V1432_Aql-2003.fit,64.47,0.1132243753420077,-13.57
2003,V1432_Aql-2004.fit,64.47,0.11436260014583512,-13.8
2004,V1432_Aql-2005.fit,64.56,0.11720011294098648,-13.86
2005,V1432_Aql-2006.fit,64.8,0.11144688630647184,-13.74
2006,V1432_Aql-2007.fit,64.9,0.11707438093207928,-13.32
2007,V1432_Aql-2008.fit,64.77,0.11915695792951941,-13.21
2008,V1432_Aql-2009.fit,64.53,0.11085115865495611,-13.31
2009,V1432_Aql-2010.fit,64.74,0.11631520170849292,-13.67
2010,V1432_Aql-2011.fit,64.45,0.1168974631530002,-13.53
2011,V1432_Aql-2012.fit,64.47,0.11147271238188358,-13.36
2012,V1432_Aql-2013.fit,64.89,0.11172460071018984,-13.65
2013,V1432_Aql-2014.fit,64.82,0.11490106828461055,-13.41
2014,V1432_Aql-2015.fit,64.93,0.11665719649639983,-13.61
2015,V1432_Aql-2016.fit,64.92,0.11367882918745532,-13.59
2016,V1432_Aql-2017.fit,65.2,0.11649017810332023,-13.61
2017,V1432_Aql-2018.fit,65.2,0.11572110494786479,-13.62
2018,V1432_Aql-2019.fit,65.41,0.11418845622188573,-13.77
2019,V1432_Aql-2020.fit,65.46,0.10770947240078133,-13.63
2020,V1432_Aql-2021.fit,65.67,0.11533783221282326,-13.76
2021,V1432_Aql-2022.fit,65.91,0.11358312498569723,-13.66
2022,V1432_Aql-2023.fit,66.25,0.11661940194346798,-13.6
2023,V1432_Aql-2024.fit,66.42,0.11288471470936903,-13.41
2024,V1432_Aql-2025.fit,66.52,0.1099607317820996,-13.45
2025,V1432_Aql-2026.fit,67.21,0.11412097011874822,-13.54
